order_id,customer_id,order_date,product_name,category,quantity,unit_price,total_amount,status
ORD-0007236,CUST-005312,2026-02-08,USB-C Hub,Electronics,5,46.85,234.25,Completed
ORD-0007237,CUST-008881,2025-03-29,Mechanical Keyboard,Electronics,5,93.8,469,Completed
ORD-0007238,CUST-008324,2025-03-30,Ergonomic Chair,Furniture,1,231.65,231.65,Returned
ORD-0007239,CUST-008582,2022-07-19,Webcam,Electronics,4,77.45,309.8,Cancelled
ORD-0007240,CUST-007064,2022-04-21,Standing Desk,Furniture,6,435.48,2612.88,Completed
ORD-0007241,CUST-001101,2023-12-13,Laptop Stand,Office,4,43.14,172.56,Completed
ORD-0007242,CUST-003174,2023-02-20,Webcam,Electronics,6,72.37,434.22,Returned
ORD-0007243,CUST-002981,2026-07-09,Backpack,Lifestyle,4,59.19,236.76,Returned
ORD-0007244,CUST-001576,2021-12-17,Wireless Mouse,Electronics,1,32.19,32.19,Completed
ORD-0007245,CUST-004190,2026-06-16,Webcam,Electronics,5,79.55,397.75,Completed
ORD-0007246,CUST-008072,2023-03-22,Mechanical Keyboard,Electronics,1,89.82,89.82,Shipped
ORD-0007247,CUST-007911,2024-11-06,Mechanical Keyboard,Electronics,2,86.92,173.84,Completed
ORD-0007248,CUST-007233,2026-03-08,Notebook Set,Stationery,4,11.58,46.32,Returned
ORD-0007249,CUST-007732,2023-05-14,Notebook Set,Stationery,3,13.01,39.03,Completed
ORD-0007250,CUST-002909,2026-02-10,Backpack,Lifestyle,4,58.23,232.92,Shipped
ORD-0007251,CUST-005818,2024-04-11,Backpack,Lifestyle,1,63.03,63.03,Returned
ORD-0007252,CUST-006212,2026-08-24,Notebook Set,Stationery,2,12.88,25.76,Completed
ORD-0007253,CUST-008164,2026-04-06,Webcam,Electronics,3,76.45,229.35,Shipped
ORD-0007254,CUST-008314,2026-08-04,Desk Organizer,Office,2,26.15,52.3,Completed
ORD-0007255,CUST-005524,2020-07-14,Notebook Set,Stationery,5,12.94,64.7,Cancelled
ORD-0007256,CUST-007901,2022-07-28,Mechanical Keyboard,Electronics,4,90.39,361.56,Completed
ORD-0007257,CUST-001102,2024-07-29,Standing Desk,Furniture,3,398.48,1195.44,Completed
ORD-0007258,CUST-005631,2024-10-26,Noise-Canceling Headphones,Electronics,2,192.51,385.02,Completed
ORD-0007259,CUST-008612,2024-08-25,Water Bottle,Lifestyle,3,20.66,61.98,Returned
ORD-0007260,CUST-000438,2026-04-04,Laptop Stand,Office,5,41.96,209.8,Returned
ORD-0007261,CUST-006788,2024-04-20,Wireless Mouse,Electronics,3,28.7,86.1,Returned
ORD-0007262,CUST-005025,2025-12-21,Webcam,Electronics,2,75.92,151.84,Shipped
ORD-0007263,CUST-008940,2023-11-13,USB-C Hub,Electronics,3,44.31,132.93,Shipped
ORD-0007264,CUST-000386,2025-06-17,Laptop Stand,Office,6,42.07,252.42,Completed
ORD-0007265,CUST-008665,2025-05-21,Webcam,Electronics,5,78.86,394.3,Processing
ORD-0007266,CUST-001714,2022-09-27,Webcam,Electronics,3,73.09,219.27,Completed
ORD-0007267,CUST-005276,2025-09-17,USB-C Hub,Electronics,6,49.79,298.74,Returned
ORD-0007268,CUST-000520,2023-05-10,Wireless Mouse,Electronics,1,30.07,30.07,Cancelled
ORD-0007269,CUST-005078,2025-09-18,Mechanical Keyboard,Electronics,6,92.01,552.06,Completed
ORD-0007270,CUST-000322,2024-05-22,USB-C Hub,Electronics,4,46.37,185.48,Shipped
ORD-0007271,CUST-007057,2025-03-21,Laptop Stand,Office,6,40.8,244.8,Completed
ORD-0007272,CUST-005745,2024-06-09,Water Bottle,Lifestyle,6,19.2,115.2,Completed
ORD-0007273,CUST-004095,2026-08-16,Noise-Canceling Headphones,Electronics,4,177.06,708.24,Completed
ORD-0007274,CUST-007363,2025-11-15,Desk Organizer,Office,6,22.73,136.38,Completed
ORD-0007275,CUST-003284,2025-01-08,Mechanical Keyboard,Electronics,6,95.58,573.48,Processing
ORD-0007276,CUST-007146,2024-01-08,Wireless Mouse,Electronics,6,28.65,171.9,Returned
ORD-0007277,CUST-001459,2024-02-07,Desk Organizer,Office,3,26,78,Completed
ORD-0007278,CUST-001842,2025-08-04,Notebook Set,Stationery,5,13.35,66.75,Completed
ORD-0007279,CUST-004523,2025-12-09,Mechanical Keyboard,Electronics,5,82.77,413.85,Returned
ORD-0007280,CUST-004146,2026-06-09,Wireless Mouse,Electronics,6,27.99,167.94,Processing
ORD-0007281,CUST-001661,2026-04-14,Webcam,Electronics,6,73.45,440.7,Cancelled
ORD-0007282,CUST-003989,2024-02-28,Ergonomic Chair,Furniture,4,231.11,924.44,Completed
ORD-0007283,CUST-008051,2026-03-26,USB-C Hub,Electronics,1,51,51,Completed
ORD-0007284,CUST-004806,2026-08-30,Standing Desk,Furniture,3,437.4,1312.2,Returned
ORD-0007285,CUST-002140,2022-11-14,Water Bottle,Lifestyle,5,18.84,94.2,Completed
ORD-0007286,CUST-002112,2026-07-09,Desk Organizer,Office,5,26.57,132.85,Returned
ORD-0007287,CUST-006112,2024-04-22,Laptop Stand,Office,2,43.75,87.5,Completed
ORD-0007288,CUST-004240,2022-12-08,Noise-Canceling Headphones,Electronics,5,172.94,864.7,Processing
ORD-0007289,CUST-000605,2025-12-22,Standing Desk,Furniture,4,437.61,1750.44,Returned
ORD-0007290,CUST-007580,2026-04-02,Ergonomic Chair,Furniture,1,264.15,264.15,Cancelled
ORD-0007291,CUST-007306,2026-03-02,Wireless Mouse,Electronics,4,29.82,119.28,Cancelled
ORD-0007292,CUST-001161,2024-09-22,Wireless Mouse,Electronics,6,32.51,195.06,Cancelled
ORD-0007293,CUST-005488,2025-07-11,Mechanical Keyboard,Electronics,2,86.53,173.06,Returned
ORD-0007294,CUST-007927,2025-10-25,Notebook Set,Stationery,2,12,24,Completed
ORD-0007295,CUST-001102,2025-09-16,Backpack,Lifestyle,5,64.05,320.25,Completed
ORD-0007296,CUST-002544,2026-07-23,Ergonomic Chair,Furniture,4,273.81,1095.24,Processing
ORD-0007297,CUST-009513,2022-01-10,Desk Organizer,Office,1,23.36,23.36,Completed
ORD-0007298,CUST-008082,2022-10-08,Noise-Canceling Headphones,Electronics,4,182.98,731.92,Completed
ORD-0007299,CUST-005470,2026-02-20,Standing Desk,Furniture,2,374.15,748.3,Completed
ORD-0007300,CUST-006422,2021-09-08,Mechanical Keyboard,Electronics,6,82.23,493.38,Completed
ORD-0007301,CUST-006402,2026-03-17,Water Bottle,Lifestyle,3,19.48,58.44,Shipped
ORD-0007302,CUST-009725,2026-08-08,Mechanical Keyboard,Electronics,1,90.79,90.79,Completed
ORD-0007303,CUST-007647,2025-07-14,USB-C Hub,Electronics,2,46.61,93.22,Shipped
ORD-0007304,CUST-002807,2026-06-05,Backpack,Lifestyle,3,64.92,194.76,Completed
ORD-0007305,CUST-000692,2023-02-24,Noise-Canceling Headphones,Electronics,1,172.88,172.88,Completed
ORD-0007306,CUST-008770,2026-07-20,Mechanical Keyboard,Electronics,2,97.89,195.78,Shipped
ORD-0007307,CUST-008023,2025-04-02,Ergonomic Chair,Furniture,4,228.25,913,Completed
ORD-0007308,CUST-002726,2024-11-26,Backpack,Lifestyle,4,55.34,221.36,Processing
ORD-0007309,CUST-000689,2026-03-10,Mechanical Keyboard,Electronics,4,89.02,356.08,Completed
ORD-0007310,CUST-000963,2024-09-21,Wireless Mouse,Electronics,3,30,90,Cancelled
ORD-0007311,CUST-007153,2022-06-18,Wireless Mouse,Electronics,5,32.82,164.1,Completed
ORD-0007312,CUST-005393,2023-07-10,Webcam,Electronics,4,73.96,295.84,Completed
ORD-0007313,CUST-004543,2025-07-12,Backpack,Lifestyle,4,56.05,224.2,Completed
ORD-0007314,CUST-005623,2024-02-24,Laptop Stand,Office,1,44.29,44.29,Completed
ORD-0007315,CUST-005891,2020-08-23,Standing Desk,Furniture,3,359.75,1079.25,Cancelled
ORD-0007316,CUST-003504,2025-07-23,Ergonomic Chair,Furniture,2,239.97,479.94,Cancelled
ORD-0007317,CUST-009442,2026-02-09,Wireless Mouse,Electronics,3,29.07,87.21,Completed
ORD-0007318,CUST-007488,2023-02-26,Laptop Stand,Office,2,48.78,97.56,Shipped
ORD-0007319,CUST-008653,2026-08-21,Standing Desk,Furniture,1,427.56,427.56,Cancelled
ORD-0007320,CUST-006650,2026-01-02,Mechanical Keyboard,Electronics,5,89.44,447.2,Processing
ORD-0007321,CUST-003942,2026-05-21,Noise-Canceling Headphones,Electronics,2,186.84,373.68,Completed
ORD-0007322,CUST-006702,2026-02-07,Wireless Mouse,Electronics,3,28.98,86.94,Completed
ORD-0007323,CUST-009808,2026-07-03,Ergonomic Chair,Furniture,4,267.65,1070.6,Processing
ORD-0007324,CUST-002865,2022-02-06,USB-C Hub,Electronics,3,47.53,142.59,Processing
ORD-0007325,CUST-003410,2026-04-25,Noise-Canceling Headphones,Electronics,5,180.97,904.85,Completed
ORD-0007326,CUST-006917,2024-12-13,Ergonomic Chair,Furniture,6,231.64,1389.84,Processing
ORD-0007327,CUST-003183,2026-01-03,Wireless Mouse,Electronics,5,30.1,150.5,Completed
ORD-0007328,CUST-008289,2025-10-12,Mechanical Keyboard,Electronics,3,86.2,258.6,Completed
ORD-0007329,CUST-008606,2026-08-11,Backpack,Lifestyle,6,58.97,353.82,Processing
ORD-0007330,CUST-001523,2023-11-09,USB-C Hub,Electronics,2,53.02,106.04,Returned
ORD-0007331,CUST-004703,2026-06-20,Ergonomic Chair,Furniture,4,228.62,914.48,Completed
ORD-0007332,CUST-004964,2024-08-13,Desk Organizer,Office,1,24.26,24.26,Shipped
ORD-0007333,CUST-007375,2026-04-08,Mechanical Keyboard,Electronics,2,89.87,179.74,Cancelled
ORD-0007334,CUST-008007,2026-05-08,Mechanical Keyboard,Electronics,1,94.95,94.95,Cancelled
ORD-0007335,CUST-008154,2025-05-05,Notebook Set,Stationery,4,13.45,53.8,Returned
ORD-0007336,CUST-006754,2025-04-25,USB-C Hub,Electronics,4,51.38,205.52,Completed
ORD-0007337,CUST-009476,2025-07-01,Noise-Canceling Headphones,Electronics,1,186.01,186.01,Completed
ORD-0007338,CUST-000430,2023-05-29,Notebook Set,Stationery,6,11.91,71.46,Completed
ORD-0007339,CUST-004066,2023-09-13,Noise-Canceling Headphones,Electronics,2,197.98,395.96,Cancelled
ORD-0007340,CUST-003383,2025-10-18,Ergonomic Chair,Furniture,2,235.46,470.92,Completed
ORD-0007341,CUST-004528,2026-07-18,Backpack,Lifestyle,3,59.54,178.62,Processing
ORD-0007342,CUST-000035,2026-06-08,Desk Organizer,Office,5,25.8,129,Completed
ORD-0007343,CUST-001729,2026-08-28,Wireless Mouse,Electronics,2,27.61,55.22,Completed
ORD-0007344,CUST-002606,2026-07-09,Ergonomic Chair,Furniture,4,270.52,1082.08,Returned
ORD-0007345,CUST-003086,2025-05-04,Wireless Mouse,Electronics,2,29.24,58.48,Completed
ORD-0007346,CUST-003974,2025-08-04,Backpack,Lifestyle,3,63.68,191.04,Completed
ORD-0007347,CUST-004328,2025-08-31,Notebook Set,Stationery,4,12.28,49.12,Completed
ORD-0007348,CUST-000500,2026-07-10,Laptop Stand,Office,2,46,92,Completed
ORD-0007349,CUST-000842,2024-12-22,Wireless Mouse,Electronics,2,31.54,63.08,Completed
ORD-0007350,CUST-002169,2025-09-20,Laptop Stand,Office,2,41.42,82.84,Returned
ORD-0007351,CUST-007201,2023-12-08,Desk Organizer,Office,1,22.37,22.37,Completed
ORD-0007352,CUST-009886,2020-10-29,Water Bottle,Lifestyle,6,18.37,110.22,Shipped
ORD-0007353,CUST-005944,2026-03-10,Wireless Mouse,Electronics,1,32.72,32.72,Returned
ORD-0007354,CUST-002285,2026-09-03,Ergonomic Chair,Furniture,2,241.22,482.44,Shipped
ORD-0007355,CUST-009233,2024-12-18,Desk Organizer,Office,1,24.83,24.83,Processing
ORD-0007356,CUST-006868,2025-04-22,Ergonomic Chair,Furniture,6,265.11,1590.66,Processing
ORD-0007357,CUST-009451,2025-09-27,USB-C Hub,Electronics,5,45.21,226.05,Shipped
ORD-0007358,CUST-002845,2021-01-17,Water Bottle,Lifestyle,2,17.21,34.42,Completed
ORD-0007359,CUST-007361,2026-02-09,Notebook Set,Stationery,6,13.4,80.4,Completed
ORD-0007360,CUST-005502,2026-07-16,Backpack,Lifestyle,1,61.34,61.34,Returned
ORD-0007361,CUST-008902,2023-05-17,Laptop Stand,Office,1,45.35,45.35,Processing
ORD-0007362,CUST-004450,2025-02-14,Webcam,Electronics,5,76.14,380.7,Processing
ORD-0007363,CUST-004216,2024-04-27,Backpack,Lifestyle,6,59.75,358.5,Shipped
ORD-0007364,CUST-000589,2023-07-04,Laptop Stand,Office,1,42.84,42.84,Returned
ORD-0007365,CUST-005019,2023-10-12,USB-C Hub,Electronics,3,47.77,143.31,Completed
ORD-0007366,CUST-009142,2024-03-16,Ergonomic Chair,Furniture,3,264.48,793.44,Returned
ORD-0007367,CUST-008880,2024-05-08,Wireless Mouse,Electronics,4,28.41,113.64,Completed
ORD-0007368,CUST-008594,2025-05-05,Standing Desk,Furniture,6,419.17,2515.02,Cancelled
ORD-0007369,CUST-001531,2026-06-10,Wireless Mouse,Electronics,4,29.88,119.52,Shipped
ORD-0007370,CUST-007882,2023-11-13,Standing Desk,Furniture,4,381.72,1526.88,Cancelled
ORD-0007371,CUST-000776,2025-07-15,Standing Desk,Furniture,2,409.79,819.58,Completed
ORD-0007372,CUST-006687,2023-11-06,Desk Organizer,Office,6,24.51,147.06,Processing
ORD-0007373,CUST-008120,2022-04-19,Laptop Stand,Office,5,47.37,236.85,Completed
ORD-0007374,CUST-006156,2023-09-01,Wireless Mouse,Electronics,1,31.3,31.3,Completed
ORD-0007375,CUST-006679,2025-10-30,Standing Desk,Furniture,1,436.31,436.31,Returned
ORD-0007376,CUST-009915,2023-09-01,Ergonomic Chair,Furniture,6,254.88,1529.28,Completed
ORD-0007377,CUST-006500,2026-06-11,Water Bottle,Lifestyle,4,19.9,79.6,Completed
ORD-0007378,CUST-007704,2026-07-11,Ergonomic Chair,Furniture,1,237.28,237.28,Returned
ORD-0007379,CUST-000852,2026-06-17,Mechanical Keyboard,Electronics,6,89.3,535.8,Cancelled
ORD-0007380,CUST-006488,2023-04-03,Noise-Canceling Headphones,Electronics,3,168.39,505.17,Shipped
ORD-0007381,CUST-009611,2025-08-28,Backpack,Lifestyle,5,58.1,290.5,Processing
ORD-0007382,CUST-006377,2025-01-11,Notebook Set,Stationery,5,13.95,69.75,Completed
ORD-0007383,CUST-008307,2025-01-06,Webcam,Electronics,4,70.34,281.36,Completed
ORD-0007384,CUST-001205,2024-04-22,Noise-Canceling Headphones,Electronics,5,172.33,861.65,Shipped
ORD-0007385,CUST-003948,2026-08-11,USB-C Hub,Electronics,3,47.75,143.25,Completed
ORD-0007386,CUST-006116,2025-07-24,Backpack,Lifestyle,4,53.59,214.36,Processing
ORD-0007387,CUST-001195,2024-04-19,Noise-Canceling Headphones,Electronics,4,169.89,679.56,Returned
ORD-0007388,CUST-006990,2026-03-17,Desk Organizer,Office,2,26.74,53.48,Shipped
ORD-0007389,CUST-005007,2026-09-05,Wireless Mouse,Electronics,4,30.53,122.12,Returned
ORD-0007390,CUST-009060,2026-04-30,Ergonomic Chair,Furniture,5,257.38,1286.9,Returned
ORD-0007391,CUST-008315,2026-01-07,Laptop Stand,Office,6,46.52,279.12,Returned
ORD-0007392,CUST-004564,2026-08-31,Ergonomic Chair,Furniture,1,263.28,263.28,Shipped
ORD-0007393,CUST-005860,2026-07-04,Laptop Stand,Office,1,48.92,48.92,Cancelled
ORD-0007394,CUST-001774,2026-08-21,Laptop Stand,Office,5,42.82,214.1,Processing
ORD-0007395,CUST-007749,2026-02-21,USB-C Hub,Electronics,4,53.52,214.08,Completed
ORD-0007396,CUST-000239,2026-04-14,Standing Desk,Furniture,6,396.02,2376.12,Completed
ORD-0007397,CUST-008855,2022-09-10,Webcam,Electronics,2,74.03,148.06,Completed
ORD-0007398,CUST-009605,2024-11-05,Desk Organizer,Office,5,25.59,127.95,Completed
ORD-0007399,CUST-002629,2024-08-07,Noise-Canceling Headphones,Electronics,4,181.05,724.2,Shipped
ORD-0007400,CUST-001830,2025-08-14,Backpack,Lifestyle,6,54.38,326.28,Shipped
ORD-0007401,CUST-000441,2024-10-27,USB-C Hub,Electronics,3,53.53,160.59,Completed
ORD-0007402,CUST-009163,2021-03-02,Water Bottle,Lifestyle,5,17.44,87.2,Returned
ORD-0007403,CUST-000020,2025-02-16,USB-C Hub,Electronics,4,46.9,187.6,Processing
ORD-0007404,CUST-002706,2025-08-10,Webcam,Electronics,3,69.74,209.22,Returned
ORD-0007405,CUST-009113,2025-03-20,Water Bottle,Lifestyle,1,18.59,18.59,Completed
ORD-0007406,CUST-008928,2022-05-30,Ergonomic Chair,Furniture,2,264.19,528.38,Processing
ORD-0007407,CUST-002931,2025-12-31,USB-C Hub,Electronics,6,46.74,280.44,Completed
ORD-0007408,CUST-003951,2025-11-16,Wireless Mouse,Electronics,6,32.7,196.2,Shipped
ORD-0007409,CUST-006492,2025-02-03,Laptop Stand,Office,2,43.46,86.92,Processing
ORD-0007410,CUST-007975,2023-02-25,Backpack,Lifestyle,1,62.69,62.69,Cancelled
ORD-0007411,CUST-005454,2026-05-12,Laptop Stand,Office,5,46.14,230.7,Cancelled
ORD-0007412,CUST-004661,2026-07-20,Noise-Canceling Headphones,Electronics,5,182.02,910.1,Shipped
ORD-0007413,CUST-001520,2026-05-02,Notebook Set,Stationery,1,11.87,11.87,Shipped
ORD-0007414,CUST-002838,2023-03-22,Standing Desk,Furniture,5,381.17,1905.85,Shipped
ORD-0007415,CUST-001025,2026-01-25,Wireless Mouse,Electronics,6,32.6,195.6,Completed
ORD-0007416,CUST-000361,2025-10-06,Ergonomic Chair,Furniture,1,226.84,226.84,Processing
ORD-0007417,CUST-007786,2023-01-01,Standing Desk,Furniture,5,421.66,2108.3,Processing
ORD-0007418,CUST-002481,2025-12-25,Backpack,Lifestyle,5,62.15,310.75,Completed
ORD-0007419,CUST-003811,2026-04-23,Noise-Canceling Headphones,Electronics,1,189.12,189.12,Returned
ORD-0007420,CUST-009548,2025-12-30,Water Bottle,Lifestyle,5,19.43,97.15,Cancelled
ORD-0007421,CUST-003974,2024-06-17,USB-C Hub,Electronics,5,51.04,255.2,Shipped
ORD-0007422,CUST-001412,2026-03-30,Noise-Canceling Headphones,Electronics,6,166.65,999.9,Processing
ORD-0007423,CUST-003221,2026-04-12,Water Bottle,Lifestyle,6,19.36,116.16,Processing
ORD-0007424,CUST-008357,2024-06-18,USB-C Hub,Electronics,5,51.3,256.5,Shipped
ORD-0007425,CUST-007439,2026-02-26,Water Bottle,Lifestyle,3,18.24,54.72,Completed
ORD-0007426,CUST-000907,2023-01-07,Wireless Mouse,Electronics,1,29.93,29.93,Returned
ORD-0007427,CUST-001543,2026-08-30,Laptop Stand,Office,1,41.78,41.78,Shipped
ORD-0007428,CUST-003358,2024-03-15,Standing Desk,Furniture,5,376.93,1884.65,Completed
ORD-0007429,CUST-000905,2024-10-11,USB-C Hub,Electronics,3,48.66,145.98,Shipped
ORD-0007430,CUST-008370,2025-06-11,Laptop Stand,Office,4,48.75,195,Returned
ORD-0007431,CUST-004704,2025-03-03,USB-C Hub,Electronics,3,51.87,155.61,Completed
ORD-0007432,CUST-002471,2026-04-02,USB-C Hub,Electronics,6,44.37,266.22,Completed
ORD-0007433,CUST-002290,2020-06-13,Backpack,Lifestyle,4,60.42,241.68,Completed
ORD-0007434,CUST-004810,2025-01-16,Laptop Stand,Office,6,46.2,277.2,Processing
ORD-0007435,CUST-006162,2021-11-16,Ergonomic Chair,Furniture,1,248.83,248.83,Returned
ORD-0007436,CUST-004008,2026-09-07,Ergonomic Chair,Furniture,2,266.45,532.9,Completed
ORD-0007437,CUST-007653,2025-05-30,Notebook Set,Stationery,3,13.4,40.2,Cancelled
ORD-0007438,CUST-000448,2024-03-16,Backpack,Lifestyle,5,62.12,310.6,Completed
ORD-0007439,CUST-003911,2024-09-26,Wireless Mouse,Electronics,1,32.75,32.75,Cancelled
ORD-0007440,CUST-003846,2025-08-21,Ergonomic Chair,Furniture,1,253.13,253.13,Returned
ORD-0007441,CUST-007273,2026-01-27,Desk Organizer,Office,6,24.19,145.14,Shipped
ORD-0007442,CUST-008450,2023-11-07,Notebook Set,Stationery,3,13.29,39.87,Completed
ORD-0007443,CUST-000624,2025-12-03,USB-C Hub,Electronics,4,45.14,180.56,Completed
ORD-0007444,CUST-000713,2026-04-25,Backpack,Lifestyle,3,60.17,180.51,Completed
ORD-0007445,CUST-004841,2025-12-31,Backpack,Lifestyle,2,56.67,113.34,Shipped
ORD-0007446,CUST-006776,2025-11-01,Laptop Stand,Office,3,40.71,122.13,Processing
ORD-0007447,CUST-006907,2026-04-01,USB-C Hub,Electronics,5,52.7,263.5,Shipped
ORD-0007448,CUST-009612,2024-07-06,Webcam,Electronics,1,75.49,75.49,Processing
ORD-0007449,CUST-009792,2024-10-29,Desk Organizer,Office,2,23.43,46.86,Processing
ORD-0007450,CUST-008168,2026-06-09,USB-C Hub,Electronics,3,45.73,137.19,Shipped
ORD-0007451,CUST-007696,2024-04-13,Webcam,Electronics,4,71.64,286.56,Completed
ORD-0007452,CUST-003361,2023-01-25,Desk Organizer,Office,3,26.55,79.65,Processing
ORD-0007453,CUST-002749,2026-01-12,Noise-Canceling Headphones,Electronics,2,178.77,357.54,Returned
ORD-0007454,CUST-008251,2025-07-01,Laptop Stand,Office,5,47.06,235.3,Cancelled
ORD-0007455,CUST-001758,2025-06-02,Water Bottle,Lifestyle,5,17.49,87.45,Shipped
ORD-0007456,CUST-002261,2023-11-08,Mechanical Keyboard,Electronics,5,94.37,471.85,Completed
ORD-0007457,CUST-004098,2023-05-11,Mechanical Keyboard,Electronics,1,90.04,90.04,Completed
ORD-0007458,CUST-001763,2026-07-26,Desk Organizer,Office,2,23.53,47.06,Cancelled
ORD-0007459,CUST-004336,2024-11-13,Mechanical Keyboard,Electronics,6,81.64,489.84,Processing
ORD-0007460,CUST-001890,2023-05-15,Ergonomic Chair,Furniture,1,272.7,272.7,Returned
ORD-0007461,CUST-005690,2026-07-24,Water Bottle,Lifestyle,5,17.38,86.9,Completed
ORD-0007462,CUST-006912,2023-05-21,Notebook Set,Stationery,2,11.58,23.16,Cancelled
ORD-0007463,CUST-002907,2024-05-18,Mechanical Keyboard,Electronics,3,88.02,264.06,Cancelled
ORD-0007464,CUST-009020,2026-01-30,Webcam,Electronics,6,69.76,418.56,Returned
ORD-0007465,CUST-005662,2026-03-29,Standing Desk,Furniture,4,362.67,1450.68,Completed
ORD-0007466,CUST-007859,2026-01-21,Wireless Mouse,Electronics,4,28.24,112.96,Completed
ORD-0007467,CUST-006068,2026-03-18,Ergonomic Chair,Furniture,3,227.3,681.9,Returned
ORD-0007468,CUST-005661,2025-12-10,Water Bottle,Lifestyle,4,17.69,70.76,Processing
ORD-0007469,CUST-006387,2025-11-02,Desk Organizer,Office,2,24.37,48.74,Cancelled
ORD-0007470,CUST-005318,2026-02-10,Desk Organizer,Office,5,24.05,120.25,Processing
ORD-0007471,CUST-005549,2026-08-09,Mechanical Keyboard,Electronics,3,84.86,254.58,Completed
ORD-0007472,CUST-001229,2025-06-28,Notebook Set,Stationery,3,12.51,37.53,Processing
ORD-0007473,CUST-005550,2023-03-17,Wireless Mouse,Electronics,4,30.46,121.84,Shipped
ORD-0007474,CUST-005289,2025-02-13,Water Bottle,Lifestyle,2,19.74,39.48,Returned
ORD-0007475,CUST-001351,2025-07-08,Backpack,Lifestyle,3,59.72,179.16,Completed
ORD-0007476,CUST-002836,2025-06-24,Laptop Stand,Office,2,42.53,85.06,Shipped
ORD-0007477,CUST-000346,2023-04-27,Webcam,Electronics,2,68.71,137.42,Cancelled
ORD-0007478,CUST-005916,2026-04-15,Notebook Set,Stationery,5,12.71,63.55,Completed
ORD-0007479,CUST-000006,2026-02-15,Laptop Stand,Office,6,41.3,247.8,Cancelled
ORD-0007480,CUST-003712,2026-04-15,Desk Organizer,Office,2,22.71,45.42,Returned
ORD-0007481,CUST-004801,2025-01-31,Ergonomic Chair,Furniture,2,234.61,469.22,Shipped
ORD-0007482,CUST-002464,2025-08-28,Standing Desk,Furniture,4,378.7,1514.8,Returned
ORD-0007483,CUST-005964,2026-03-24,Standing Desk,Furniture,6,391.06,2346.36,Completed
ORD-0007484,CUST-009747,2024-06-16,Noise-Canceling Headphones,Electronics,3,170.27,510.81,Completed
ORD-0007485,CUST-000228,2026-07-25,Mechanical Keyboard,Electronics,6,82.57,495.42,Cancelled
ORD-0007486,CUST-000426,2024-10-06,Water Bottle,Lifestyle,4,17.29,69.16,Completed
ORD-0007487,CUST-006103,2026-03-30,Standing Desk,Furniture,1,360.99,360.99,Cancelled
ORD-0007488,CUST-004156,2023-03-03,Standing Desk,Furniture,6,392.62,2355.72,Completed
ORD-0007489,CUST-008796,2025-03-13,Notebook Set,Stationery,6,13.47,80.82,Completed
ORD-0007490,CUST-006752,2024-01-31,Standing Desk,Furniture,3,432.76,1298.28,Shipped
ORD-0007491,CUST-007371,2025-05-27,Desk Organizer,Office,1,26.64,26.64,Completed
ORD-0007492,CUST-000277,2025-09-05,Ergonomic Chair,Furniture,4,243.96,975.84,Shipped
ORD-0007493,CUST-000232,2026-07-26,Webcam,Electronics,4,72.47,289.88,Returned
ORD-0007494,CUST-009206,2026-07-27,Notebook Set,Stationery,4,13.93,55.72,Processing
ORD-0007495,CUST-007541,2025-07-30,Laptop Stand,Office,6,40.83,244.98,Completed
ORD-0007496,CUST-002485,2026-08-23,Wireless Mouse,Electronics,3,29.76,89.28,Completed
ORD-0007497,CUST-001641,2026-02-01,Mechanical Keyboard,Electronics,1,86.5,86.5,Completed
ORD-0007498,CUST-003848,2021-06-13,USB-C Hub,Electronics,1,47.42,47.42,Returned
ORD-0007499,CUST-009102,2026-05-15,Desk Organizer,Office,4,22.22,88.88,Processing
ORD-0007500,CUST-005235,2026-03-15,Ergonomic Chair,Furniture,4,230.39,921.56,Processing
ORD-0007501,CUST-000461,2024-10-12,Noise-Canceling Headphones,Electronics,1,177.24,177.24,Completed
ORD-0007502,CUST-000635,2021-06-06,Laptop Stand,Office,3,41.02,123.06,Returned
ORD-0007503,CUST-006271,2021-05-21,Wireless Mouse,Electronics,1,30.38,30.38,Completed
ORD-0007504,CUST-000232,2026-03-27,Desk Organizer,Office,4,24.85,99.4,Returned
ORD-0007505,CUST-000534,2025-06-23,USB-C Hub,Electronics,2,49.4,98.8,Completed
ORD-0007506,CUST-007156,2024-06-14,Notebook Set,Stationery,2,12.94,25.88,Completed
ORD-0007507,CUST-005127,2024-03-01,Water Bottle,Lifestyle,2,19.85,39.7,Completed
ORD-0007508,CUST-001724,2023-01-26,Noise-Canceling Headphones,Electronics,1,193.83,193.83,Completed
ORD-0007509,CUST-001305,2024-08-05,Desk Organizer,Office,1,24.4,24.4,Cancelled
ORD-0007510,CUST-000483,2025-12-25,Mechanical Keyboard,Electronics,2,83.28,166.56,Cancelled
ORD-0007511,CUST-006875,2026-09-04,Desk Organizer,Office,3,26.21,78.63,Completed
ORD-0007512,CUST-009918,2023-10-16,Standing Desk,Furniture,1,368.46,368.46,Cancelled
ORD-0007513,CUST-000146,2025-06-06,Noise-Canceling Headphones,Electronics,5,167.83,839.15,Completed
ORD-0007514,CUST-007156,2026-01-07,USB-C Hub,Electronics,2,45.33,90.66,Returned
ORD-0007515,CUST-004231,2024-12-12,Noise-Canceling Headphones,Electronics,2,183.76,367.52,Processing
ORD-0007516,CUST-002524,2026-09-01,Ergonomic Chair,Furniture,1,232.35,232.35,Completed
